Cell_Index,Assigned_c,Sum of Shape_Area,Area
246.0,BARELAND01,8.992903790189999,100.0
246.0,HERB02,66.56577246972999,100.0
246.0,HERB01,24.4413237401,100.0
247.0,HERB02,55.656656669928,100.0
247.0,BARELAND01,39.873677182241,100.0
247.0,HERB01,4.46966614771,100.0
248.0,HERB02,48.430012758509996,100.0
248.0,BARELAND01,16.721487043126,100.0
248.0,HERB01,34.848500198322,100.0
249.0,HERB02,2.78473107985,100.0
249.0,BARELAND01,0.611719150734,100.0
249.0,HERB01,96.60354976937,100.0
250.0,HERB01,99.99999999999,100.0
251.0,HERB01,99.99999999995401,100.0
252.0,HERB01,61.71694734024901,100.0
252.0,BARELAND01,38.28305265978,100.0
253.0,HERB01,25.888926839699998,100.0
253.0,BARELAND01,74.11107316027599,100.0
254.0,BARELAND01,57.740805180319995,100.0
254.0,HERB01,42.25919481971,100.0
255.0,BARELAND01,0.0306200197894,100.0
255.0,HERB01,99.96937998015999,100.0
256.0,HERB01,100.0000000000222,100.0
257.0,HERB01,99.76659449009999,100.0
257.0,HERB02,0.233405509768,100.0
258.0,HERB01,73.66082299423,100.0
258.0,HERB02,26.3399555944,100.0
259.0,HERB01,99.999221411357,100.0
260.0,HERB01,82.065998441222,100.0
260.0,HERB03,5.40081764982,100.0
260.0,HERB02,12.533183909,100.0
261.0,HERB01,87.43158543822,100.0
261.0,HERB03,1.43834202007,100.0
261.0,HERB02,11.1300725416,100.0
262.0,HERB01,94.26181278996631,100.0
262.0,SHRUB02,0.0301181402686,100.0
262.0,HERB02,5.70806906972,100.0
263.0,HERB01,40.7277589584339,100.0
263.0,HERB02,55.7620383833,100.0
263.0,SHRUB02,3.51020265835,100.0
264.0,HERB02,41.140598024380004,100.0
264.0,HERB01,58.85940197561,100.0
265.0,HERB01,19.473958059394,100.0
265.0,HERB02,79.15438577011,100.0
265.0,TREE01,1.37165617046,100.0
266.0,HERB03,39.130749322549,100.0
266.0,WATER02,8.9911218771,100.0
266.0,HERB02,47.680523500700005,100.0
266.0,TREE01,4.19760529967,100.0
267.0,HERB03,143.09288413378002,171.268160453
267.0,WATER02,14.641056932,171.268160453
267.0,HERB02,13.487488160525,171.268160453
267.0,BARELAND01,0.047587239801,171.268160453
268.0,HERB01,28.4092307346,127.475066737
268.0,HERB02,31.353159452675,127.475066737
268.0,BARELAND01,67.71359544405999,127.475066737
269.0,HERB01,7.80122584071,100.0
269.0,HERB02,79.632028170349,100.0
269.0,BARELAND01,12.56848499886,100.0
270.0,HERB01,5.13409689213,100.0
270.0,HERB02,66.21911538435499,100.0
270.0,BARELAND01,28.64678772343,100.0
271.0,HERB01,13.707901200207,100.0
271.0,BARELAND01,29.34222581944,100.0
271.0,HERB02,56.95190890167,100.0
272.0,HERB01,17.6226685015,100.0
272.0,HERB02,55.210503056339206,100.0
272.0,BARELAND01,27.168582370099998,100.0
273.0,HERB01,6.34412614942,100.0
273.0,BARELAND01,49.032545171861,100.0
