Cell_Index,Assigned_c,Sum of Shape_Area,Area
1076.0,BARELAND01,14.7586791914,100.0
1076.0,SHRUB01,19.0865509314,100.0
1076.0,HERB01,18.2119950806,100.0
1076.0,TREE01,11.9332346197,100.0
1076.0,FARMLAND01,15.29588065791,100.0
1076.0,FARMLAND03,2.58812899037,100.0
1076.0,HERB02,10.3279725285,100.0
1077.0,TREE01,9.4577542700304,100.0
1077.0,FARMLAND02,89.22920007958999,100.0
1077.0,FARMLAND01,1.31304565042,100.0
1078.0,TREE01,32.4046999526,100.0
1078.0,FARMLAND02,66.2049189284352,100.0
1100.0,unclassified,69.5270000026,100.0
1101.0,unclassified,100.0,100.0
1102.0,unclassified,100.0,100.0
1103.0,SHRUB01,48.44319552963,100.0
1103.0,TREE02,34.8465584204873,100.0
1103.0,unclassified,16.7102460499,100.0
1104.0,SHRUB01,72.862152162703,100.0
1104.0,TREE02,27.13784783736348,100.0
1105.0,SHRUB01,46.292920952897,100.0
1105.0,FARMLAND03,27.8834928857,100.0
1105.0,TREE02,25.823586161335,100.0
1106.0,SHRUB01,63.275750339560005,100.0
1106.0,TREE02,36.463580350390004,100.0
1106.0,FARMLAND03,0.260669310047,100.0
1107.0,BARELAND01,0.336578560724,100.0
1107.0,SHRUB01,53.755860211839,100.0
1107.0,TREE02,41.19571232771,100.0
1107.0,FARMLAND03,4.7118488998,100.0
1108.0,WATER01,9.95811080167,100.0
1108.0,SHRUB01,60.197467580120005,100.0
1108.0,TREE02,29.844421618158698,100.0
1109.0,WATER01,26.56749037067,100.0
1109.0,TREE02,21.032198389050002,100.0
1109.0,SHRUB01,42.9165052090605,100.0
1109.0,FARMLAND02,9.48380603118,100.0
1110.0,FARMLAND03,13.38790992789,100.0
1110.0,HERB02,26.3903122698,100.0
1110.0,TREE02,27.541812760499997,100.0
1110.0,SHRUB01,26.8881176411,100.0
1110.0,FARMLAND02,5.79184740085,100.0
1111.0,HERB02,43.07155517309,100.0
1111.0,FARMLAND03,5.11585963917,100.0
1111.0,FARMLAND02,33.735617891461004,100.0
1111.0,BARELAND01,0.801147629125,100.0
1111.0,SHRUB01,5.58933705913,100.0
1111.0,HERB01,3.22443008972,100.0
1111.0,TREE01,8.46205251822,100.0
1112.0,TREE01,26.587655852435002,100.0
1112.0,FARMLAND02,73.4123441475,100.0
1113.0,TREE01,79.097588710335,100.0
1113.0,HERB01,7.56164807996,100.0
1113.0,FARMLAND02,13.340763209756,100.0
1132.0,unclassified,69.5270000026,100.0
1133.0,unclassified,100.0,100.0
1134.0,SHRUB01,1.87828751489,100.0
1134.0,TREE02,0.119297280294,100.0
1134.0,unclassified,98.002919174,100.0
1135.0,SHRUB01,88.11419299578999,100.0
1135.0,TREE02,9.71833225853,100.0
1135.0,unclassified,2.16788407004,100.0
1136.0,HERB01,0.0125293650383,100.0
1136.0,TREE02,0.370850329632,100.0
1136.0,SHRUB01,99.61698887474002,100.0
1137.0,FARMLAND03,0.992172399595,100.0
1137.0,SHRUB01,92.16780568035632,100.0
1137.0,TREE02,6.84002192011,100.0
1138.0,TREE01,6.87594460078,100.0
1138.0,FARMLAND03,26.6496180704,100.0
1138.0,SHRUB01,50.514591886629,100.0
1138.0,FARMLAND02,0.363272099829,100.0
1138.0,FARMLAND01,12.6730641426,100.0
1138.0,TREE02,2.92365197943,100.0
1139.0,FARMLAND03,28.21833444715,100.0
1139.0,SHRUB01,23.872100034135002,100.0
1139.0,FARMLAND02,4.56968308001,100.0
1139.0,BARELAND01,36.734380609,100.0
1139.0,FARMLAND01,6.22765602889,100.0
1139.0,TREE02,0.378310390034,100.0
1140.0,TREE02,3.6057059899269297,100.0
1140.0,FARMLAND03,32.77761334255,100.0
1140.0,WATER01,21.85464589963,100.0
1140.0,FARMLAND02,11.1924708175,100.0
1140.0,BARELAND01,26.2310791428,100.0
1140.0,SHRUB01,4.33848480757,100.0
1141.0,TREE01,0.377303719268,100.0
1141.0,TREE02,71.47423186664,100.0
